lat,lon,label,source,water_level_cm
16.04549,108.096898,0,pseudo_absence_easy,
16.045709,108.163127,0,pseudo_absence_hard,
16.045894,108.254014,0,pseudo_absence_hard,
16.046129,108.200343,0,pseudo_absence_hard,
16.046147,108.221512,0,pseudo_absence_hard,
16.046266,108.098075,0,pseudo_absence_easy,
16.046363,108.240377,0,pseudo_absence_hard,
16.046392,108.261668,0,pseudo_absence_easy,
16.046434,108.232421,0,pseudo_absence_hard,
16.046672,108.088403,0,pseudo_absence_easy,
16.046774,108.161172,0,pseudo_absence_hard,
16.046881,108.090485,0,pseudo_absence_easy,
16.046947,108.084499,0,pseudo_absence_easy,
16.047015,108.097368,0,pseudo_absence_easy,
16.047186,108.196057,0,pseudo_absence_hard,
16.047368,108.188646,0,pseudo_absence_hard,
16.047498,108.084303,0,pseudo_absence_easy,
16.047546,108.090938,0,pseudo_absence_easy,
16.047618,108.158243,0,pseudo_absence_hard,
16.048028,108.117021,0,pseudo_absence_easy,
16.048038,108.15783,0,pseudo_absence_hard,
16.048286,108.243088,0,pseudo_absence_hard,
16.048654,108.200856,0,pseudo_absence_hard,
16.048839,108.157489,0,pseudo_absence_hard,
16.049189,108.226961,0,pseudo_absence_hard,
16.049272,108.199182,0,pseudo_absence_hard,
16.049455,108.235583,0,pseudo_absence_hard,
16.049519,108.152285,0,pseudo_absence_easy,
16.049519,108.271036,0,pseudo_absence_easy,
16.04969,108.25366,0,pseudo_absence_easy,
16.049773,108.192792,0,pseudo_absence_hard,
16.049871,108.25853,0,pseudo_absence_easy,
16.049991,108.094089,0,pseudo_absence_easy,
16.050263,108.256573,0,pseudo_absence_easy,
16.050463,108.073617,0,pseudo_absence_easy,
16.050544,108.079918,0,pseudo_absence_easy,
16.050609,108.247561,0,pseudo_absence_hard,
16.050789,108.242548,0,pseudo_absence_hard,
16.05088,108.248251,0,pseudo_absence_hard,
16.050917,108.108142,0,pseudo_absence_easy,
16.05105,108.070012,0,pseudo_absence_easy,
16.051195,108.224981,0,pseudo_absence_hard,
16.051227,108.227504,0,pseudo_absence_hard,
16.051468,108.208442,0,pseudo_absence_hard,
16.051644,108.266856,0,pseudo_absence_easy,
16.051692,108.115615,0,pseudo_absence_easy,
16.051924,108.259061,0,pseudo_absence_easy,
16.052098,108.237338,0,pseudo_absence_hard,
16.05257,108.137008,0,pseudo_absence_easy,
16.052585,108.119528,0,pseudo_absence_easy,
16.052677,108.259346,0,pseudo_absence_easy,
16.052775,108.14409,0,pseudo_absence_easy,
16.052826,108.227236,0,pseudo_absence_hard,
16.052854,108.152167,0,pseudo_absence_easy,
16.052884,108.13616,0,pseudo_absence_easy,
16.052921,108.056633,0,pseudo_absence_easy,
16.053095,108.092823,0,pseudo_absence_easy,
16.053229,108.113777,0,pseudo_absence_easy,
16.053327,108.134614,0,pseudo_absence_easy,
16.053384,108.238376,0,pseudo_absence_hard,
16.05353,108.126916,0,pseudo_absence_easy,
16.05356,108.201803,0,pseudo_absence_hard,
16.053621,108.104676,0,pseudo_absence_easy,
16.053624,108.194215,0,pseudo_absence_hard,
16.053661,108.101348,0,pseudo_absence_easy,
16.053971,108.060237,0,pseudo_absence_easy,
16.054023,108.202202,0,pseudo_absence_hard,
16.054076,108.100384,0,pseudo_absence_easy,
16.054144,108.079738,0,pseudo_absence_easy,
16.054569,108.198568,0,pseudo_absence_hard,
16.054574,108.237496,0,pseudo_absence_hard,
16.054653,108.155684,0,pseudo_absence_easy,
16.054891,108.230858,0,pseudo_absence_hard,
16.055672,108.16745,0,pseudo_absence_hard,
16.055711,108.135601,0,pseudo_absence_easy,
16.055796,108.25569,0,pseudo_absence_easy,
16.055984,108.061044,0,pseudo_absence_easy,
16.055993,108.100446,0,pseudo_absence_easy,
16.056122,108.257399,0,pseudo_absence_easy,
16.056157,108.127664,0,pseudo_absence_easy,
16.056479,108.06263,0,pseudo_absence_easy,
16.056516,108.257437,0,pseudo_absence_easy,
16.056647,108.076851,0,pseudo_absence_easy,
16.056765,108.059041,0,pseudo_absence_easy,
16.05698,108.238523,0,pseudo_absence_hard,
16.05708,108.140384,0,pseudo_absence_easy,
16.057119,108.263195,0,pseudo_absence_easy,
16.057322,108.096902,0,pseudo_absence_easy,
16.057598,108.095232,0,pseudo_absence_easy,
16.057827,108.167489,0,pseudo_absence_hard,
16.058187,108.085977,0,pseudo_absence_easy,
16.058307,108.100467,0,pseudo_absence_easy,
16.058635,108.227561,0,pseudo_absence_hard,
16.058964,108.15072,0,pseudo_absence_easy,
16.059241,108.074789,0,pseudo_absence_easy,
16.059841,108.129582,0,pseudo_absence_easy,
16.060066,108.124219,0,pseudo_absence_easy,
16.060103,108.082939,0,pseudo_absence_easy,
16.060456,108.077286,0,pseudo_absence_easy,
16.060507,108.262633,0,pseudo_absence_easy,
16.060629,108.115176,0,pseudo_absence_easy,
16.060683,108.115087,0,pseudo_absence_easy,
16.06097,108.088321,0,pseudo_absence_easy,
16.061166,108.099646,0,pseudo_absence_easy,
16.061186,108.266364,0,pseudo_absence_easy,
16.061409,108.098874,0,pseudo_absence_easy,
16.061528,108.258132,0,pseudo_absence_easy,
16.061627,108.266536,0,pseudo_absence_easy,
16.061751,108.138013,0,pseudo_absence_easy,
16.06187,108.118201,0,pseudo_absence_easy,
16.062057,108.108634,0,pseudo_absence_easy,
16.062339,108.255646,0,pseudo_absence_easy,
16.062516,108.12233,0,pseudo_absence_easy,
16.06257,108.095375,0,pseudo_absence_easy,
16.062631,108.073189,0,pseudo_absence_easy,
16.06282,108.062365,0,pseudo_absence_easy,
16.062826,108.153143,0,pseudo_absence_easy,
16.062846,108.202601,0,pseudo_absence_hard,
16.062865,108.099109,0,pseudo_absence_easy,
16.063146,108.09245,0,pseudo_absence_easy,
16.063271,108.118147,0,pseudo_absence_easy,
16.063302,108.260897,0,pseudo_absence_easy,
16.063304,108.075751,0,pseudo_absence_easy,
16.06338,108.093837,0,pseudo_absence_easy,
16.063884,108.227633,0,pseudo_absence_hard,
16.063896,108.091152,0,pseudo_absence_easy,
16.063922,108.072931,0,pseudo_absence_easy,
16.064049,108.132316,0,pseudo_absence_easy,
16.06437,108.126884,0,pseudo_absence_easy,
16.064711,108.09826,0,pseudo_absence_easy,
16.064758,108.139342,0,pseudo_absence_easy,
16.064797,108.111315,0,pseudo_absence_easy,
16.064872,108.08886,0,pseudo_absence_easy,
16.065657,108.088571,0,pseudo_absence_easy,
16.065827,108.14583,0,pseudo_absence_easy,
16.066462,108.262983,0,pseudo_absence_easy,
16.066516,108.141584,0,pseudo_absence_easy,
16.066529,108.074203,0,pseudo_absence_easy,
16.067259,108.072512,0,pseudo_absence_easy,
16.068231,108.065779,0,pseudo_absence_easy,
16.068358,108.129285,0,pseudo_absence_easy,
16.06857,108.139668,0,pseudo_absence_easy,
16.0687,108.255553,0,pseudo_absence_easy,
16.068882,108.161254,0,pseudo_absence_easy,
16.069131,108.086131,0,pseudo_absence_easy,
16.070052,108.256814,0,pseudo_absence_easy,
16.07007,108.252997,0,pseudo_absence_easy,
16.070972,108.119506,0,pseudo_absence_easy,
16.071192,108.147877,0,pseudo_absence_easy,
16.071862,108.167251,0,pseudo_absence_hard,
16.07198,108.064527,0,pseudo_absence_easy,
16.072047,108.248947,0,pseudo_absence_easy,
16.072407,108.257778,0,pseudo_absence_easy,
16.072562,108.120977,0,pseudo_absence_easy,
16.072967,108.118357,0,pseudo_absence_easy,
16.072967,108.245684,0,pseudo_absence_easy,
16.072989,108.167058,0,pseudo_absence_hard,
16.07305,108.130099,0,pseudo_absence_easy,
16.07314,108.071123,0,pseudo_absence_easy,
16.073145,108.246516,0,pseudo_absence_easy,
16.073163,108.26162,0,pseudo_absence_easy,
16.073896,108.259429,0,pseudo_absence_easy,
16.074093,108.066792,0,pseudo_absence_easy,
16.074367,108.256697,0,pseudo_absence_easy,
16.074429,108.134714,0,pseudo_absence_easy,
16.074667,108.1657,0,pseudo_absence_easy,
16.075054,108.134869,0,pseudo_absence_easy,
16.07513,108.245726,0,pseudo_absence_easy,
16.075191,108.209402,0,pseudo_absence_hard,
16.075231,108.074244,0,pseudo_absence_easy,
16.075526,108.073544,0,pseudo_absence_easy,
16.076015,108.070289,0,pseudo_absence_easy,
16.076543,108.184305,0,pseudo_absence_hard,
16.076879,108.207907,0,pseudo_absence_hard,
16.076926,108.102734,0,pseudo_absence_easy,
16.077153,108.135591,0,pseudo_absence_easy,
16.077245,108.183181,0,pseudo_absence_hard,
16.077324,108.251191,0,pseudo_absence_easy,
16.077421,108.245501,0,pseudo_absence_easy,
16.077771,108.156245,0,pseudo_absence_easy,
16.078083,108.122271,0,pseudo_absence_easy,
16.078328,108.121099,0,pseudo_absence_easy,
16.078495,108.207916,0,pseudo_absence_hard,
16.078671,108.199011,0,pseudo_absence_hard,
16.078894,108.058975,0,pseudo_absence_easy,
16.078919,108.165233,0,pseudo_absence_easy,
16.079158,108.25109,0,pseudo_absence_easy,
16.079191,108.200986,0,pseudo_absence_hard,
16.079216,108.178512,0,pseudo_absence_hard,
16.079495,108.176494,0,pseudo_absence_hard,
16.079643,108.064308,0,pseudo_absence_easy,
16.079643,108.236517,0,pseudo_absence_easy,
16.079871,108.053484,0,pseudo_absence_easy,
16.079977,108.100522,0,pseudo_absence_easy,
16.080104,108.188248,0,pseudo_absence_hard,
16.080348,108.125949,0,pseudo_absence_easy,
16.080372,108.169966,0,pseudo_absence_hard,
16.080451,108.204979,0,pseudo_absence_hard,
16.08059,108.237991,0,pseudo_absence_easy,
16.080656,108.201563,0,pseudo_absence_hard,
16.080721,108.221524,0,pseudo_absence_hard,
16.080734,108.063892,0,pseudo_absence_easy,
16.080763,108.062241,0,pseudo_absence_easy,
16.08091,108.188395,0,pseudo_absence_hard,
16.081014,108.188276,0,pseudo_absence_hard,
16.081661,108.22453,0,pseudo_absence_easy,
16.082048,108.203595,0,pseudo_absence_hard,
16.082188,108.169033,0,pseudo_absence_easy,
16.082296,108.06299,0,pseudo_absence_easy,
16.0823,108.091328,0,pseudo_absence_easy,
16.082399,108.164927,0,pseudo_absence_easy,
16.0824,108.062708,0,pseudo_absence_easy,
16.082437,108.182692,0,pseudo_absence_hard,
16.082466,108.223274,0,pseudo_absence_easy,
16.082509,108.062279,0,pseudo_absence_easy,
16.082854,108.136433,0,pseudo_absence_easy,
16.08302,108.192808,0,pseudo_absence_easy,
16.083254,108.132892,0,pseudo_absence_easy,
16.083385,108.151597,0,pseudo_absence_easy,
16.083814,108.169376,0,pseudo_absence_easy,
16.084117,108.060024,0,pseudo_absence_easy,
16.084151,108.176582,0,pseudo_absence_hard,
16.084566,108.165432,0,pseudo_absence_easy,
16.084686,108.070184,0,pseudo_absence_easy,
16.085269,108.174229,0,pseudo_absence_hard,
16.085741,108.096976,0,pseudo_absence_easy,
16.085757,108.1693,0,pseudo_absence_easy,
16.086374,108.06027,0,pseudo_absence_easy,
16.086438,108.154825,0,pseudo_absence_easy,
16.086855,108.175795,0,pseudo_absence_hard,
16.086988,108.101703,0,pseudo_absence_easy,
16.087169,108.093795,0,pseudo_absence_easy,
16.087352,108.202747,0,pseudo_absence_easy,
16.087677,108.091925,0,pseudo_absence_easy,
16.08773,108.224547,0,pseudo_absence_easy,
16.088058,108.137391,0,pseudo_absence_easy,
16.088099,108.15199,0,pseudo_absence_easy,
16.088322,108.09798,0,pseudo_absence_easy,
16.088785,108.080689,0,pseudo_absence_easy,
16.088796,108.169064,0,pseudo_absence_easy,
16.089123,108.099186,0,pseudo_absence_easy,
16.089264,108.196611,0,pseudo_absence_easy,
16.089339,108.159497,0,pseudo_absence_easy,
16.089903,108.277266,0,pseudo_absence_easy,
16.090014,108.148752,0,pseudo_absence_easy,
16.090166,108.084949,0,pseudo_absence_easy,
16.090418,108.273122,0,pseudo_absence_easy,
16.090427,108.148092,0,pseudo_absence_easy,
16.090802,108.21075,0,pseudo_absence_easy,
16.090926,108.124846,0,pseudo_absence_easy,
16.091149,108.103037,0,pseudo_absence_easy,
16.091328,108.158774,0,pseudo_absence_easy,
16.091616,108.221141,0,pseudo_absence_easy,
16.091753,108.205448,0,pseudo_absence_easy,
16.091782,108.089403,0,pseudo_absence_easy,
16.091893,108.152953,0,pseudo_absence_easy,
16.092179,108.149235,0,pseudo_absence_easy,
16.092197,108.125988,0,pseudo_absence_easy,
16.092366,108.144648,0,pseudo_absence_easy,
16.092474,108.285269,0,pseudo_absence_easy,
16.092675,108.104089,0,pseudo_absence_easy,
16.092834,108.253505,0,pseudo_absence_easy,
16.092837,108.122729,0,pseudo_absence_easy,
16.093223,108.101755,0,pseudo_absence_easy,
16.093251,108.196781,0,pseudo_absence_easy,
16.093267,108.264746,0,pseudo_absence_easy,
16.093325,108.28128,0,pseudo_absence_easy,
16.093751,108.153952,0,pseudo_absence_easy,
16.093852,108.272414,0,pseudo_absence_easy,
16.093855,108.256793,0,pseudo_absence_easy,
16.093909,108.094193,0,pseudo_absence_easy,
16.093921,108.155442,0,pseudo_absence_easy,
16.094385,108.123693,0,pseudo_absence_easy,
16.09466,108.275638,0,pseudo_absence_easy,
16.094732,108.14823,0,pseudo_absence_easy,
16.094931,108.195279,0,pseudo_absence_easy,
16.095133,108.142728,0,pseudo_absence_easy,
16.095411,108.280243,0,pseudo_absence_easy,
16.095532,108.088572,0,pseudo_absence_easy,
16.095651,108.095883,0,pseudo_absence_easy,
16.095667,108.239478,0,pseudo_absence_easy,
16.095868,108.286423,0,pseudo_absence_easy,
16.095905,108.245145,0,pseudo_absence_easy,
16.096489,108.238833,0,pseudo_absence_easy,
16.096538,108.279334,0,pseudo_absence_easy,
16.096634,108.084205,0,pseudo_absence_easy,
16.098205,108.094817,0,pseudo_absence_easy,
16.098373,108.083638,0,pseudo_absence_easy,
16.098724,108.259224,0,pseudo_absence_easy,
16.099007,108.123689,0,pseudo_absence_easy,
16.099189,108.122459,0,pseudo_absence_easy,
16.099312,108.09366,0,pseudo_absence_easy,
16.099743,108.202185,0,pseudo_absence_easy,
16.099876,108.264393,0,pseudo_absence_easy,
16.099998,108.286506,0,pseudo_absence_easy,
16.100169,108.084582,0,pseudo_absence_easy,
16.100353,108.230778,0,pseudo_absence_easy,
16.100518,108.216078,0,pseudo_absence_easy,
16.100867,108.191734,0,pseudo_absence_easy,
16.101054,108.280421,0,pseudo_absence_easy,
16.101348,108.125441,0,pseudo_absence_easy,
16.101441,108.269178,0,pseudo_absence_easy,
16.101473,108.220105,0,pseudo_absence_easy,
16.101549,108.212308,0,pseudo_absence_easy,
16.101553,108.080938,0,pseudo_absence_easy,
16.101848,108.204679,0,pseudo_absence_easy,
16.101926,108.127581,0,pseudo_absence_easy,
16.102239,108.278168,0,pseudo_absence_easy,
16.102625,108.201504,0,pseudo_absence_easy,
16.102725,108.077144,0,pseudo_absence_easy,
16.103485,108.136918,0,pseudo_absence_easy,
16.103553,108.288062,0,pseudo_absence_easy,
16.103608,108.205887,0,pseudo_absence_easy,
16.103636,108.282671,0,pseudo_absence_easy,
16.103649,108.284035,0,pseudo_absence_easy,
16.104109,108.098781,0,pseudo_absence_easy,
16.104533,108.206503,0,pseudo_absence_easy,
16.10466,108.116744,0,pseudo_absence_easy,
16.104959,108.091841,0,pseudo_absence_easy,
16.105162,108.247863,0,pseudo_absence_easy,
16.105231,108.261959,0,pseudo_absence_easy,
16.105423,108.208071,0,pseudo_absence_easy,
16.105562,108.243489,0,pseudo_absence_easy,
16.105691,108.280837,0,pseudo_absence_easy,
16.105933,108.243727,0,pseudo_absence_easy,
16.106263,108.126176,0,pseudo_absence_easy,
16.106266,108.220647,0,pseudo_absence_easy,
16.106307,108.237152,0,pseudo_absence_easy,
16.106665,108.136516,0,pseudo_absence_easy,
16.106709,108.188865,0,pseudo_absence_easy,
16.10698,108.198458,0,pseudo_absence_easy,
16.10699,108.22408,0,pseudo_absence_easy,
16.107306,108.197729,0,pseudo_absence_easy,
16.107378,108.135347,0,pseudo_absence_easy,
16.107437,108.100495,0,pseudo_absence_easy,
16.107453,108.273362,0,pseudo_absence_easy,
16.10747,108.286884,0,pseudo_absence_easy,
16.107587,108.131456,0,pseudo_absence_easy,
16.108272,108.228852,0,pseudo_absence_easy,
16.108497,108.20666,0,pseudo_absence_easy,
16.108566,108.088078,0,pseudo_absence_easy,
16.109039,108.262834,0,pseudo_absence_easy,
16.10924,108.208051,0,pseudo_absence_easy,
16.109494,108.260301,0,pseudo_absence_easy,
16.109514,108.077164,0,pseudo_absence_easy,
16.10956,108.116202,0,pseudo_absence_hard,
16.110027,108.219163,0,pseudo_absence_easy,
16.110469,108.086856,0,pseudo_absence_easy,
16.110565,108.104156,0,pseudo_absence_easy,
16.11125,108.117784,0,pseudo_absence_hard,
16.111395,108.123085,0,pseudo_absence_hard,
16.111396,108.259369,0,pseudo_absence_easy,
16.111426,108.077681,0,pseudo_absence_easy,
16.111638,108.271212,0,pseudo_absence_easy,
16.11167,108.075474,0,pseudo_absence_easy,
16.111723,108.260539,0,pseudo_absence_easy,
16.112104,108.080028,0,pseudo_absence_easy,
16.112836,108.088403,0,pseudo_absence_easy,
16.112877,108.088383,0,pseudo_absence_easy,
16.113045,108.246897,0,pseudo_absence_easy,
16.113219,108.082258,0,pseudo_absence_easy,
16.113399,108.131637,0,pseudo_absence_hard,
16.113472,108.24602,0,pseudo_absence_easy,
16.113627,108.136384,0,pseudo_absence_hard,
16.113718,108.090686,0,pseudo_absence_easy,
16.113791,108.13209,0,pseudo_absence_hard,
16.113795,108.263336,0,pseudo_absence_easy,
16.113936,108.08377,0,pseudo_absence_easy,
16.114895,108.263873,0,pseudo_absence_easy,
16.115135,108.088803,0,pseudo_absence_easy,
16.115188,108.107414,0,pseudo_absence_easy,
16.115383,108.086543,0,pseudo_absence_easy,
16.115478,108.082028,0,pseudo_absence_easy,
16.1155,108.246948,0,pseudo_absence_easy,
16.115729,108.257137,0,pseudo_absence_easy,
16.115911,108.088082,0,pseudo_absence_easy,
16.115915,108.116508,0,pseudo_absence_hard,
16.116147,108.14123,0,pseudo_absence_easy,
16.116173,108.269691,0,pseudo_absence_easy,
16.116604,108.09681,0,pseudo_absence_easy,
16.117231,108.105592,0,pseudo_absence_easy,
16.117621,108.092585,0,pseudo_absence_easy,
16.11767,108.135385,0,pseudo_absence_hard,
16.117867,108.109638,0,pseudo_absence_easy,
16.11793,108.270095,0,pseudo_absence_easy,
16.118171,108.119052,0,pseudo_absence_hard,
16.118795,108.111588,0,pseudo_absence_easy,
16.119129,108.116135,0,pseudo_absence_easy,
16.119358,108.118788,0,pseudo_absence_hard,
16.119752,108.122039,0,pseudo_absence_hard,
16.119776,108.257357,0,pseudo_absence_easy,
16.119973,108.051125,0,pseudo_absence_easy,
16.120383,108.102989,0,pseudo_absence_easy,
16.12049,108.128587,0,pseudo_absence_hard,
16.120593,108.121013,0,pseudo_absence_hard,
16.121166,108.102095,0,pseudo_absence_easy,
16.121197,108.111681,0,pseudo_absence_easy,
16.121726,108.09299,0,pseudo_absence_easy,
16.122286,108.10782,0,pseudo_absence_easy,
16.123552,108.119519,0,pseudo_absence_hard,
16.123695,108.058779,0,pseudo_absence_easy,
16.124043,108.110917,0,pseudo_absence_easy,
16.124047,108.13359,0,pseudo_absence_hard,
16.124092,108.132579,0,pseudo_absence_hard,
16.12472,108.06272,0,pseudo_absence_easy,
16.124892,108.130957,0,pseudo_absence_hard,
16.125044,108.062314,0,pseudo_absence_easy,
16.125107,108.072645,0,pseudo_absence_easy,
16.126165,108.065643,0,pseudo_absence_hard,
16.126462,108.070891,0,pseudo_absence_hard,
16.126565,108.067956,0,pseudo_absence_hard,
16.126875,108.130271,0,pseudo_absence_easy,
16.127738,108.063625,0,pseudo_absence_hard,
16.127809,108.078832,0,pseudo_absence_easy,
16.127825,108.122357,0,pseudo_absence_easy,
16.12797,108.107161,0,pseudo_absence_easy,
16.128473,108.059635,0,pseudo_absence_easy,
16.128482,108.075277,0,pseudo_absence_hard,
16.129069,108.121964,0,pseudo_absence_easy,
16.129176,108.0666,0,pseudo_absence_hard,
16.129277,108.061868,0,pseudo_absence_hard,
16.129765,108.074731,0,pseudo_absence_hard,
16.130274,108.074024,0,pseudo_absence_hard,
16.130376,108.073505,0,pseudo_absence_hard,
16.131099,108.131336,0,pseudo_absence_easy,
16.131144,108.081231,0,pseudo_absence_easy,
16.131244,108.054459,0,pseudo_absence_hard,
16.131494,108.124075,0,pseudo_absence_easy,
16.131678,108.077673,0,pseudo_absence_hard,
16.132749,108.072232,0,pseudo_absence_hard,
16.132819,108.052532,0,pseudo_absence_hard,
16.133862,108.060794,0,pseudo_absence_hard,
16.133973,108.080967,0,pseudo_absence_easy,
16.134248,108.118297,0,pseudo_absence_easy,
16.134465,108.062937,0,pseudo_absence_hard,
16.134568,108.121612,0,pseudo_absence_easy,
16.135578,108.061241,0,pseudo_absence_hard,
16.135859,108.116178,0,pseudo_absence_easy,
16.136031,108.111469,0,pseudo_absence_easy,
16.136271,108.058202,0,pseudo_absence_hard,
16.136807,108.053248,0,pseudo_absence_hard,
16.137214,108.122832,0,pseudo_absence_easy,
16.137763,108.055567,0,pseudo_absence_hard,
16.138323,108.110057,0,pseudo_absence_easy,
16.138488,108.056113,0,pseudo_absence_hard,
16.138562,108.081734,0,pseudo_absence_easy,
16.139762,108.075203,0,pseudo_absence_hard,
16.139849,108.055065,0,pseudo_absence_hard,
16.1403,108.079276,0,pseudo_absence_easy,
16.140421,108.066588,0,pseudo_absence_hard,
16.140465,108.113314,0,pseudo_absence_easy,
16.140508,108.054145,0,pseudo_absence_hard,
16.141415,108.116616,0,pseudo_absence_easy,
16.141694,108.061228,0,pseudo_absence_hard,
16.142422,108.112102,0,pseudo_absence_easy,
16.142443,108.059108,0,pseudo_absence_hard,
16.142947,108.076828,0,pseudo_absence_hard,
16.143098,108.053444,0,pseudo_absence_hard,
16.143188,108.060045,0,pseudo_absence_hard,
16.143406,108.057073,0,pseudo_absence_hard,
16.14383,108.05013,0,pseudo_absence_hard,
16.14395,108.055403,0,pseudo_absence_hard,
16.1441,108.130184,0,pseudo_absence_easy,
16.144639,108.051091,0,pseudo_absence_hard,
16.144831,108.113416,0,pseudo_absence_easy,
16.144863,108.129783,0,pseudo_absence_easy,
16.145111,108.110343,0,pseudo_absence_easy,
16.145626,108.056644,0,pseudo_absence_hard,
16.146076,108.069686,0,pseudo_absence_hard,
16.146116,108.116149,0,pseudo_absence_easy,
16.146317,108.072261,0,pseudo_absence_hard,
16.146423,108.066237,0,pseudo_absence_hard,
16.146691,108.121135,0,pseudo_absence_easy,
16.147795,108.069436,0,pseudo_absence_easy,
16.147829,108.129789,0,pseudo_absence_easy,
16.147905,108.129054,0,pseudo_absence_easy,
16.147945,108.053076,0,pseudo_absence_hard,
16.148691,108.110232,0,pseudo_absence_easy,
16.148877,108.113296,0,pseudo_absence_easy,
16.150008,108.104714,0,pseudo_absence_easy,
16.150689,108.111199,0,pseudo_absence_easy,
16.152782,108.114356,0,pseudo_absence_easy,
16.152855,108.133409,0,pseudo_absence_easy,
16.153614,108.125741,0,pseudo_absence_easy,
16.153716,108.109585,0,pseudo_absence_easy,
16.154159,108.130623,0,pseudo_absence_easy,
16.154239,108.12384,0,pseudo_absence_easy,
16.156257,108.113346,0,pseudo_absence_easy,
16.156361,108.130623,0,pseudo_absence_easy,
16.1573,108.120346,0,pseudo_absence_easy,
16.157454,108.130383,0,pseudo_absence_easy,
16.158754,108.12774,0,pseudo_absence_easy,
16.159401,108.127083,0,pseudo_absence_easy,
16.159401,108.129288,0,pseudo_absence_easy,
15.959939,108.178169,1,oct14_2022,150
15.969916,108.182893,1,chronic,10
15.970396,108.155273,1,oct14_2022,50
15.975939,108.196571,1,chronic,10
15.979643,108.125206,1,oct14_2022,50
15.980498,108.083984,1,oct14_2022,150
15.982056,108.162654,1,chronic,30
15.983061,108.15564,1,oct14_2022,250
15.983114,108.19088,1,oct14_2022,120
15.984522,108.130135,1,oct14_2022,250
15.985037,108.145203,1,oct14_2022,150
15.986059,108.075417,1,oct14_2022,120
15.987062,108.174782,1,oct14_2022,150
15.989765,108.148651,1,oct14_2022,250
15.992652,108.138176,1,oct14_2022,250
15.992708,108.266106,1,oct14_2022,50
15.995071,108.194797,1,chronic,10
15.995774,108.12719,1,oct14_2022,200
15.996392,108.063156,1,oct14_2022,120
15.996528,108.132362,1,oct14_2022,300
15.99657,108.199459,1,chronic,30
15.997741,108.078163,1,oct14_2022,60
15.999225,108.121178,1,oct14_2022,120
15.99999,108.19085,1,chronic,35
16.000231,108.184494,1,oct14_2022,70
16.000374,108.190918,1,oct14_2022,200
16.000418,108.191002,1,oct14_2022,100
16.000629,108.090302,1,oct14_2022,200
16.000666,108.240343,1,chronic,5
16.00575,108.224618,1,oct14_2022,90
16.005888,108.195165,1,oct14_2022,40
16.005959,108.140182,1,oct14_2022,120
16.00606,108.193481,1,oct14_2022,100
16.006079,108.123535,1,oct14_2022,250
16.006092,108.112723,1,chronic,100
16.006201,108.195525,1,oct14_2022,50
16.007345,108.117554,1,oct14_2022,200
16.007351,108.195342,1,oct14_2022,40
16.008605,108.216194,1,oct14_2022,100
16.008723,108.223115,1,oct14_2022,100
16.009926,108.193609,1,oct14_2022,40
16.010345,108.109116,1,oct14_2022,100
16.01037,108.197732,1,oct14_2022,150
16.01071,108.197425,1,oct14_2022,150
16.011007,108.195483,1,oct14_2022,250
16.011033,108.224981,1,oct14_2022,90
16.011071,108.197366,1,oct14_2022,150
16.011289,108.221413,1,oct14_2022,100
16.011412,108.222236,1,oct14_2022,100
16.011562,108.18557,1,oct14_2022,100
16.011747,108.198395,1,oct14_2022,250
16.011906,108.21782,1,oct14_2022,90
16.011929,108.174482,1,oct14_2022,100
16.012027,108.198201,1,oct14_2022,180
16.012248,108.197729,1,oct14_2022,180
16.012865,108.221938,1,oct14_2022,90
16.014157,108.204203,1,oct14_2022,100
16.014182,108.198512,1,oct14_2022,200
16.014769,108.20373,1,oct14_2022,100
16.014965,108.131905,1,oct14_2022,200
16.015506,108.199074,1,oct14_2022,100
16.015747,108.209209,1,oct14_2022,50
16.015865,108.195518,1,oct14_2022,150
16.015955,108.254272,1,oct14_2022,50
16.016006,108.201778,1,oct14_2022,200
16.016088,108.13427,1,oct14_2022,300
16.016176,108.201213,1,oct14_2022,100
16.016182,108.232739,1,oct14_2022,90
16.01631,108.195264,1,oct14_2022,100
16.01668,108.198518,1,oct14_2022,200
16.016793,108.195176,1,oct14_2022,100
16.016951,108.195593,1,oct14_2022,100
16.017234,108.200893,1,oct14_2022,100
16.018531,108.212618,1,oct14_2022,30
16.019603,108.252384,1,oct14_2022,60
16.019734,108.23375,1,oct14_2022,30
16.019923,108.206825,1,oct14_2022,30
16.020957,108.203383,1,oct14_2022,40
16.021599,108.191315,1,oct14_2022,50
16.021821,108.208949,1,oct14_2022,30
16.021888,108.209437,1,oct14_2022,30
16.023109,108.20209,1,oct14_2022,50
16.023608,108.206777,1,oct14_2022,50
16.024204,108.212221,1,oct14_2022,30
16.024533,108.215139,1,oct14_2022,40
16.024565,108.249748,1,oct14_2022,30
16.024645,108.250063,1,oct14_2022,50
16.025224,108.215108,1,oct14_2022,30
16.026253,108.220963,1,oct14_2022,50
16.026889,108.188844,1,oct14_2022,100
16.027844,108.189637,1,oct14_2022,50
16.028966,108.186217,1,oct14_2022,50
16.02923,108.226875,1,oct14_2022,50
16.030908,108.237424,1,chronic,10
16.031881,108.242973,1,oct14_2022,30
16.031996,108.179543,1,oct14_2022,100
16.032312,108.218704,1,oct14_2022,50
16.032403,108.179302,1,oct14_2022,50
16.032473,108.187881,1,oct14_2022,50
16.032636,108.208222,1,oct14_2022,30
16.033055,108.223181,1,chronic,10
16.034136,108.213841,1,oct14_2022,40
